Employee_ID,First_Name,Last_Name,Age,Department_Region,Status,Join_Date,Salary,Email,Phone,Performance_Score,Remote_Work,salary bucket,Total Years
EMP1830,Heidi,Jones,35,Cloud Tech-Illinois,Inactive,15-Nov-23,55604,heidi.jones@example.com,3210613393,Average,FALSE,under 60k,2
EMP1836,Eva,Williams,32,Cloud Tech-California,Inactive,17-Jun-20,58877,eva.williams@example.com,3651460400,Excellent,FALSE,under 60k,6
EMP1848,Frank,Davis,30,HR-Illinois,Active,09-Oct-23,50593,frank.davis@example.com,1880819047,Excellent,TRUE,under 60k,3
EMP1850,Eva,Davis,30,Cloud Tech-Texas,Pending,07-Jul-20,53982,eva.davis@example.com,6395613722,Average,FALSE,under 60k,6
EMP1851,David,Johnson,32,DevOps-Texas,Pending,02-Sep-20,56047,david.johnson@example.com,817214363,Excellent,TRUE,under 60k,6
EMP1858,Heidi,Johnson,25,Finance-New York,Pending,04-Aug-23,50061,heidi.johnson@example.com,3176539704,Poor,FALSE,under 60k,3
EMP1869,Charlie,Miller,32,Admin-Texas,Active,15-Feb-24,59911,charlie.miller@example.com,8471296179,Excellent,TRUE,under 60k,2
EMP1870,Heidi,Jones,32,Cloud Tech-New York,Pending,21-Aug-23,59138,heidi.jones@example.com,3324260507,Good,FALSE,under 60k,3
EMP1872,Bob,Johnson,25,Finance-Illinois,Pending,27-Mar-21,54418,bob.johnson@example.com,3733777311,Excellent,FALSE,under 60k,5
EMP1874,David,Johnson,25,Sales-New York,Inactive,09-May-20,58452,david.johnson@example.com,8192365345,Excellent,TRUE,under 60k,6
EMP1879,Heidi,Jones,40,Admin-New York,Pending,17-Nov-23,52633,heidi.jones@example.com,8954787697,Good,FALSE,under 60k,2
EMP1882,David,Williams,40,DevOps-Nevada,Active,20-Jul-21,53715,david.williams@example.com,5539354357,Excellent,TRUE,under 60k,5
EMP1891,Charlie,Davis,25,DevOps-Illinois,Active,28-Jul-21,59555,charlie.davis@example.com,4216309000,Good,TRUE,under 60k,5
EMP1898,Heidi,Davis,40,Admin-Texas,Pending,22-Mar-24,50870,heidi.davis@example.com,7269608436,Average,TRUE,under 60k,2
EMP1902,Alice,Miller,25,Finance-Nevada,Inactive,23-Dec-22,52290,alice.miller@example.com,7093170694,Poor,TRUE,under 60k,3
EMP1904,Frank,Williams,25,Sales-Nevada,Inactive,23-Dec-24,53609,frank.williams@example.com,5345472238,Good,FALSE,under 60k,1
EMP1922,Grace,Smith,40,Admin-Florida,Inactive,15-Nov-20,50301,grace.smith@example.com,1945887070,Good,FALSE,under 60k,5
EMP1938,Grace,Miller,30,Finance-Nevada,Pending,16-May-21,51991,grace.miller@example.com,5143776935,Excellent,TRUE,under 60k,5
EMP1945,Eva,Davis,35,DevOps-Nevada,Pending,12-Jan-22,56708,eva.davis@example.com,7942817933,Excellent,FALSE,under 60k,4
EMP1970,Charlie,Garcia,25,Cloud Tech-Nevada,Active,27-Aug-24,54776,charlie.garcia@example.com,8837505660,Poor,FALSE,under 60k,2
EMP1976,Charlie,Garcia,35,DevOps-Florida,Inactive,13-Apr-24,57657,charlie.garcia@example.com,4864010423,Good,TRUE,under 60k,2
EMP1978,Grace,Garcia,32,DevOps-California,Inactive,18-Oct-21,54300,grace.garcia@example.com,4460045211,Average,FALSE,under 60k,4
EMP1984,Frank,Garcia,40,Sales-Florida,Inactive,18-Mar-23,56841,frank.garcia@example.com,1429831521,Poor,TRUE,under 60k,3
EMP1988,Bob,Johnson,32,Cloud Tech-Illinois,Inactive,13-Jul-21,54709,bob.johnson@example.com,6944391648,Excellent,TRUE,under 60k,5
EMP1996,David,Smith,40,Admin-Texas,Active,28-Jan-21,51939,david.smith@example.com,2442607818,Excellent,TRUE,under 60k,5
EMP2000,Charlie,Miller,25,HR-Nevada,Pending,10-Jun-24,52615,charlie.miller@example.com,8460191343,Average,TRUE,under 60k,2
EMP2011,David,Jones,40,Admin-California,Inactive,21-Sep-22,52032,david.jones@example.com,6511893939,Excellent,TRUE,under 60k,4
EMP2014,Grace,Jones,30,Finance-Nevada,Pending,16-May-21,51991,grace.jones@example.com,2470739200,Excellent,TRUE,under 60k,5
